Country_Name,Country_Code,Year,Indicator_Name,Indicator_Code,Value
Cote d'Ivoire,CIV,1984,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,44.20051
Cote d'Ivoire,CIV,1983,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.58942
Cote d'Ivoire,CIV,1981,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.46526
Cote d'Ivoire,CIV,1974,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,25.5143
Cote d'Ivoire,CIV,1973,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,23.13476
Cote d'Ivoire,CIV,1972,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,23.98246
Cote d'Ivoire,CIV,1971,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,22.8762
Cote d'Ivoire,CIV,2022,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,52.22391891
Cote d'Ivoire,CIV,2021,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,53.54447937
Cote d'Ivoire,CIV,2020,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,50.14115143
Cote d'Ivoire,CIV,2019,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,46.89181137
Cote d'Ivoire,CIV,2018,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.31959915
Cote d'Ivoire,CIV,2017,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,40.63653183
Cote d'Ivoire,CIV,2016,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,37.3194313
Cote d'Ivoire,CIV,2015,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,34.95436859
Cote d'Ivoire,CIV,2014,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,31.91814995
Cote d'Ivoire,CIV,1999,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,16.07136917
Cote d'Ivoire,CIV,1984,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,11.34976006
Cote d'Ivoire,CIV,1983,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,10.83576012
Cote d'Ivoire,CIV,1981,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,10.43834972
Cote d'Ivoire,CIV,1974,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,4.925389767
Cote d'Ivoire,CIV,1973,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,4.889629841
Cote d'Ivoire,CIV,1972,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,4.506259918
Cote d'Ivoire,CIV,1971,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,3.853359938
Cote d'Ivoire,CIV,2022,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,57.84471893
Cote d'Ivoire,CIV,2021,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,60.92052841
Cote d'Ivoire,CIV,2020,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,59.03388977
Cote d'Ivoire,CIV,2019,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,57.3697319
Cote d'Ivoire,CIV,2018,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,54.5973587
Cote d'Ivoire,CIV,2017,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,52.88843155
Cote d'Ivoire,CIV,2016,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,50.2859993
Cote d'Ivoire,CIV,2015,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,48.20220184
Cote d'Ivoire,CIV,2014,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,44.88856888
Cote d'Ivoire,CIV,1999,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,30.00177956
Cote d'Ivoire,CIV,1984,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,27.50632095
Cote d'Ivoire,CIV,1983,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,27.57559013
Cote d'Ivoire,CIV,1981,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,26.31069946
Cote d'Ivoire,CIV,1974,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,16.6518898
Cote d'Ivoire,CIV,1973,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,17.22867966
Cote d'Ivoire,CIV,1972,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,15.8113203
Cote d'Ivoire,CIV,1971,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,14.57466984
Cote d'Ivoire,CIV,2018,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,35.05883
Cote d'Ivoire,CIV,2017,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,32.40814
Cote d'Ivoire,CIV,2016,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,28.999
Cote d'Ivoire,CIV,2014,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,24.51976
Cote d'Ivoire,CIV,2018,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,45.34263
Cote d'Ivoire,CIV,2017,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,43.59474
Cote d'Ivoire,CIV,2016,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,40.38868
Cote d'Ivoire,CIV,2014,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,35.86283
Cote d'Ivoire,CIV,2016,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,92.50092
Cote d'Ivoire,CIV,2015,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,89.33549
Cote d'Ivoire,CIV,2014,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,90.45018
Cote d'Ivoire,CIV,2013,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,84.84545
Cote d'Ivoire,CIV,2011,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,68.4251
Cote d'Ivoire,CIV,2008,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,66.89039
Cote d'Ivoire,CIV,2006,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,69.01947
Cote d'Ivoire,CIV,2000,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,62.56459
Cote d'Ivoire,CIV,1999,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,49.43688
Cote d'Ivoire,CIV,1997,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,57.29041
Cote d'Ivoire,CIV,1996,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,61.08926
Cote d'Ivoire,CIV,1995,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,59.82874
Cote d'Ivoire,CIV,1993,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,62.87894
Cote d'Ivoire,CIV,1987,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,42.54918
Cote d'Ivoire,CIV,1986,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,42.59271
Cote d'Ivoire,CIV,1985,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,42.90726
Cote d'Ivoire,CIV,1984,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,42.54663
Cote d'Ivoire,CIV,1983,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,40.16159
Cote d'Ivoire,CIV,1982,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,41.83371
Cote d'Ivoire,CIV,1980,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,50.52067
Cote d'Ivoire,CIV,1979,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,52.93695
Cote d'Ivoire,CIV,1978,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,44.95398
Cote d'Ivoire,CIV,1977,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,45.29779
Cote d'Ivoire,CIV,1976,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,39.73296
Cote d'Ivoire,CIV,1975,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,39.72803
Cote d'Ivoire,CIV,1973,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,42.02048
Cote d'Ivoire,CIV,1972,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,45.21813
Cote d'Ivoire,CIV,2016,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,91.49627
Cote d'Ivoire,CIV,2015,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,94.12181
Cote d'Ivoire,CIV,2014,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,94.4113
Cote d'Ivoire,CIV,2013,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,90.3775
Cote d'Ivoire,CIV,2011,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,77.28643
Cote d'Ivoire,CIV,2008,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,70.04196
Cote d'Ivoire,CIV,2006,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,71.84271
Cote d'Ivoire,CIV,2000,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,70.55824
Cote d'Ivoire,CIV,1999,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,69.07233
Cote d'Ivoire,CIV,1997,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,63.60061
Cote d'Ivoire,CIV,1996,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,68.52887
Cote d'Ivoire,CIV,1995,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,71.02583
Cote d'Ivoire,CIV,1993,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,69.02335
Cote d'Ivoire,CIV,1987,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,49.44451
Cote d'Ivoire,CIV,1986,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,48.12412
Cote d'Ivoire,CIV,1985,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,51.16145
Cote d'Ivoire,CIV,1984,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,54.46426
Cote d'Ivoire,CIV,1983,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,48.56312
Cote d'Ivoire,CIV,1982,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,51.59113
Cote d'Ivoire,CIV,1980,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,58.62769
Cote d'Ivoire,CIV,1979,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,58.2781
Cote d'Ivoire,CIV,1978,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,57.25918
Cote d'Ivoire,CIV,1977,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,51.1672
Cote d'Ivoire,CIV,1976,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,50.49503
Cote d'Ivoire,CIV,1975,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,48.27058
Cote d'Ivoire,CIV,1973,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,49.8875
Cote d'Ivoire,CIV,1972,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,53.11111
Cote d'Ivoire,CIV,2022,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,15.53262043
Cote d'Ivoire,CIV,2021,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,15.56863022
Cote d'Ivoire,CIV,2020,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,15.04335022
Cote d'Ivoire,CIV,2019,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,16.36994934
Cote d'Ivoire,CIV,2018,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,15.69202042
Cote d'Ivoire,CIV,2017,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,16.21565056
Cote d'Ivoire,CIV,2016,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,15.3368597
Cote d'Ivoire,CIV,2014,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,14.5954504
Cote d'Ivoire,CIV,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,1.396510005
Cote d'Ivoire,CIV,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,5.523789883
Cote d'Ivoire,CIV,2016,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,3.454580069
Cote d'Ivoire,CIV,2020,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.715060234
Cote d'Ivoire,CIV,2019,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.580260277
Cote d'Ivoire,CIV,2017,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,7.80479002
Cote d'Ivoire,CIV,2016,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,7.412489891
Cote d'Ivoire,CIV,2015,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,7.019090176
Cote d'Ivoire,CIV,2014,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,6.107580185
Cote d'Ivoire,CIV,2013,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,6.167099953
Cote d'Ivoire,CIV,2011,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.643820047
Cote d'Ivoire,CIV,2010,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.061910152
Cote d'Ivoire,CIV,2009,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.650459766
Cote d'Ivoire,CIV,2008,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.924759865
Cote d'Ivoire,CIV,2007,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,5.890349865
Cote d'Ivoire,CIV,1999,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.975500107
Cote d'Ivoire,CIV,1997,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.982559919
Cote d'Ivoire,CIV,1995,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.830270052
Cote d'Ivoire,CIV,1994,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.746060014
Cote d'Ivoire,CIV,1987,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.015030026
Cote d'Ivoire,CIV,1980,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.645640016
Cote d'Ivoire,CIV,1979,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.579639971
Cote d'Ivoire,CIV,1977,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.482160002
Cote d'Ivoire,CIV,1976,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.433160007
Cote d'Ivoire,CIV,1974,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.383749992
Cote d'Ivoire,CIV,1973,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.352420002
Cote d'Ivoire,CIV,1972,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.294019997
Cote d'Ivoire,CIV,1971,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.279449999
Cote d'Ivoire,CIV,2020,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.81741047
Cote d'Ivoire,CIV,2019,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.22338963
Cote d'Ivoire,CIV,2017,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.12162018
Cote d'Ivoire,CIV,2016,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.76546955
Cote d'Ivoire,CIV,2015,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.77668953
Cote d'Ivoire,CIV,2014,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.63111019
Cote d'Ivoire,CIV,2013,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.08323956
Cote d'Ivoire,CIV,2011,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.966010094
Cote d'Ivoire,CIV,2010,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,9.870759964
Cote d'Ivoire,CIV,2009,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.68743992
Cote d'Ivoire,CIV,2008,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,10.73157024
Cote d'Ivoire,CIV,2007,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.63117027
Cote d'Ivoire,CIV,1999,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.74530983
Cote d'Ivoire,CIV,1997,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.595700264
Cote d'Ivoire,CIV,1995,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,5.822169781
Cote d'Ivoire,CIV,1994,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,5.943560123
Cote d'Ivoire,CIV,1987,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,4.971169949
Cote d'Ivoire,CIV,1980,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.179320097
Cote d'Ivoire,CIV,1979,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,2.824290037
Cote d'Ivoire,CIV,1977,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,2.21984005
Cote d'Ivoire,CIV,1976,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,2.071180105
Cote d'Ivoire,CIV,1974,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,1.985739946
Cote d'Ivoire,CIV,1973,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,1.960549951
Cote d'Ivoire,CIV,1972,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,1.690150023
Cote d'Ivoire,CIV,1971,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,1.687260032
Cote d'Ivoire,CIV,2012,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,23.6
Cote d'Ivoire,CIV,2012,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,25.2
Cote d'Ivoire,CIV,2022,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.17322835
Cote d'Ivoire,CIV,2021,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.17322835
Cote d'Ivoire,CIV,2020,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.37254902
Cote d'Ivoire,CIV,2019,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.98039216
Cote d'Ivoire,CIV,2018,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.58823529
Cote d'Ivoire,CIV,2017,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.58823529
Cote d'Ivoire,CIV,2016,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.163346614
Cote d'Ivoire,CIV,2015,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.163346614
Cote d'Ivoire,CIV,2014,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.448818898
Cote d'Ivoire,CIV,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.44176707
Cote d'Ivoire,CIV,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.44176707
Cote d'Ivoire,CIV,2011,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.02362205
Cote d'Ivoire,CIV,2010,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.866995074
Cote d'Ivoire,CIV,2009,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.866995074
Cote d'Ivoire,CIV,2008,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.866995074
Cote d'Ivoire,CIV,2007,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.866995074
Cote d'Ivoire,CIV,2006,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,2005,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.520179372
Cote d'Ivoire,CIV,1999,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Cote d'Ivoire,CIV,1998,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Cote d'Ivoire,CIV,1997,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Cote d'Ivoire,CIV,2022,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,95
Cote d'Ivoire,CIV,2021,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,83.125
Cote d'Ivoire,CIV,2020,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,83.125
Cote d'Ivoire,CIV,2019,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,83.125
Cote d'Ivoire,CIV,2018,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,78.125
Cote d'Ivoire,CIV,2017,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25
Cote d'Ivoire,CIV,2016,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25
Cote d'Ivoire,CIV,2015,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25
Cote d'Ivoire,CIV,2014,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25
Cote d'Ivoire,CIV,2013,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25
Cote d'Ivoire,CIV,2012,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2011,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2010,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2009,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2008,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2007,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2006,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2005,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2004,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2003,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2002,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2001,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,2000,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,1999,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,69.375
Cote d'Ivoire,CIV,1998,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125
Cote d'Ivoire,CIV,1997,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125
Cote d'Ivoire,CIV,1996,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125
Cote d'Ivoire,CIV,1995,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125
Cote d'Ivoire,CIV,1994,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1993,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1992,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1991,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1990,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1989,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1988,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1987,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1986,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1985,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1984,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,48.75
Cote d'Ivoire,CIV,1983,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1982,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1981,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1980,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1979,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1978,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1977,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1976,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1975,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1974,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1973,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1972,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1971,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,1970,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,45.625
Cote d'Ivoire,CIV,2012,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),SG.VAW.1549.ZS,22
Cote d'Ivoire,CIV,2012,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,34.3
